gen,chromosome size,parameters,runtime,best_child_cost,best_gen
7,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.023649,951.3199018204966,1
8,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.026545,951.3199018204966,1
9,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.029533,951.3199018204966,1
10,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.032357,951.3199018204966,1
11,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.035176,951.3199018204966,1
12,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.038007,951.3199018204966,1
13,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.040742,951.3199018204966,1
14,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.043474,951.3199018204966,1
15,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.046256,951.3199018204966,1
16,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.048781,951.3199018204966,1
17,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.051486,951.3199018204966,1
18,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.054151,951.3199018204966,1
19,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.056512,951.3199018204966,1
20,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.058703,951.3199018204966,1
21,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.060706,951.3199018204966,1
22,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.062583,951.3199018204966,1
23,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.064484,951.3199018204966,1
24,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.066151,951.3199018204966,1
25,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.067752,951.3199018204966,1
26,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.069295,951.3199018204966,1
27,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.070795,951.3199018204966,1
28,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.072383,951.3199018204966,1
29,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.073974,951.3199018204966,1
30,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.075448,951.3199018204966,1
31,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.076820,951.3199018204966,1
32,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.077801,951.3199018204966,1
33,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.078785,951.3199018204966,1
34,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.079758,951.3199018204966,1
35,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.080742,951.3199018204966,1
36,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.081718,951.3199018204966,1
37,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.082688,951.3199018204966,1
38,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.083661,951.3199018204966,1
39,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.084666,951.3199018204966,1
40,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.085647,951.3199018204966,1
41,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.086621,951.3199018204966,1
42,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.087589,951.3199018204966,1
43,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.088562,951.3199018204966,1
44,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.089533,951.3199018204966,1
45,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.090513,951.3199018204966,1
46,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.091490,951.3199018204966,1
47,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.092463,951.3199018204966,1
48,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.093467,951.3199018204966,1
49,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.094810,951.3199018204966,1
50,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 10}",0:00:00.096286,951.3199018204966,1
0,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.003061,964.2847803506247,0
1,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.006386,964.2847803506247,0
2,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.009682,964.2847803506247,0
3,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.012942,964.2847803506247,0
4,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.016154,964.2847803506247,0
5,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.019367,964.2847803506247,0
6,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.022525,964.2847803506247,0
7,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.025716,964.2847803506247,0
8,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.028855,964.2847803506247,0
9,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.032002,964.2847803506247,0
10,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.035139,964.2847803506247,0
11,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.038269,964.2847803506247,0
12,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.041370,963.6945243730092,12
13,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.044440,963.6945243730092,12
14,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.047669,963.6945243730092,12
15,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.050781,954.6463086351287,15
16,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.053881,952.9568543413538,16
17,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.057048,952.9568543413538,16
18,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.060138,941.2452154495534,18
19,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.063283,941.2452154495534,18
20,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.066420,936.239536698774,20
21,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.069505,936.239536698774,20
22,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.072553,936.239536698774,20
23,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.075489,936.239536698774,20
24,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.078535,936.239536698774,20
25,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.081530,936.239536698774,20
26,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.084497,936.239536698774,20
27,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.087491,936.239536698774,20
28,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.090450,931.7788412389353,28
29,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.093374,931.7788412389353,28
30,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.096270,931.7788412389353,28
31,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.099169,931.7788412389353,28
32,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.102064,931.7788412389353,28
33,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.105010,931.7788412389353,28
34,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.107893,931.7788412389353,28
35,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.110734,931.7788412389353,28
36,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.113685,931.7788412389353,28
37,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.116477,931.7788412389353,28
38,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.119203,931.7788412389353,28
39,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.121891,931.7788412389353,28
40,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.124808,931.7788412389353,28
41,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.127675,931.7788412389353,28
42,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.130509,931.7788412389353,28
43,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.133314,931.7788412389353,28
44,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.136029,931.7788412389353,28
45,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.138899,931.7788412389353,28
46,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.141573,931.7788412389353,28
47,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.144363,931.7788412389353,28
48,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.147122,931.7788412389353,28
49,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.149908,931.7788412389353,28
50,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.152709,931.7788412389353,28
51,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.155272,931.7788412389353,28
52,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.157911,931.7788412389353,28
53,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.160511,931.7788412389353,28
54,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.163083,931.7788412389353,28
55,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.165643,931.7788412389353,28
56,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.168029,931.7788412389353,28
57,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.170414,931.7788412389353,28
58,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.172883,931.7788412389353,28
59,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.175201,931.7788412389353,28
60,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.177645,931.7788412389353,28
61,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.180182,931.7788412389353,28
62,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.182654,931.7788412389353,28
63,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.185052,931.7788412389353,28
64,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.187362,931.7788412389353,28
65,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.189740,931.7788412389353,28
66,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.192022,931.7788412389353,28
67,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.194272,931.7788412389353,28
68,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.196558,931.7788412389353,28
69,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.198844,931.7788412389353,28
70,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.201228,931.7788412389353,28
71,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.203727,931.7788412389353,28
72,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.206113,931.7788412389353,28
73,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.208633,931.7788412389353,28
74,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.211270,931.7788412389353,28
75,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.214056,931.7788412389353,28
76,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.216738,931.7788412389353,28
77,100,"{'prob of mutation': 0.001, 'mutation': 'inversion', 'elites': True, 'elite size': 5}",0:00:00.219354,931.7788412389353,28
0,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.001584,968.14264910975,0
1,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.003202,968.14264910975,0
2,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.004801,968.14264910975,0
3,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.006376,968.14264910975,0
4,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.008019,968.14264910975,0
5,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.009615,968.14264910975,0
6,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.011239,968.14264910975,0
7,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.012825,968.14264910975,0
8,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.014392,968.14264910975,0
9,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.016030,968.14264910975,0
10,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.017616,968.14264910975,0
11,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.019207,968.14264910975,0
12,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.020740,968.14264910975,0
13,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.022340,968.14264910975,0
14,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.023913,968.14264910975,0
15,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.025471,968.14264910975,0
